#
# Log of merge statistics
#
# quorum=   0.5 commonality=   0.2 noise=4.0 nrank=200.0
#
# N,rows,cols,lcnt,rcnt,size,sparsity,entropy,ranked-mi,mmt-q
1	15083	1043583	22942644	22942644	2777968	12.468151	18.221803	9.1671282	11.945777
2	15084	1045889	22942644	22942644	2768539	12.476336	18.198272	9.1619699	11.958557
3	15085	1055911	22942644	22942644	2723864	12.513661	17.822570	9.0605433	11.964013
4	15086	1051515	22942644	22942644	2686077	12.527891	17.769197	9.0319016	11.942892
5	15087	1046201	22942644	22942644	2633413	12.549245	17.528627	8.9356953	11.780643
6	15088	1049897	22942644	22942644	2612277	12.566054	17.394739	8.8664533	11.788133
7	15089	1050622	22942644	22942644	2599495	12.574222	17.319306	8.8143415	11.743522
8	15090	1048894	22942644	22942644	2582804	12.581236	17.304502	8.4034560	11.710930
9	15091	1045703	22942644	22942644	2574682	12.581480	17.273618	8.1991158	11.678910
10	15092	1044082	22942644	22942644	2569704	12.582129	17.222425	8.1951150	11.626112
11	15093	1038310	22942644	22942644	2481703	12.624499	16.657413	7.9914125	11.353592
12	15094	1032214	22942644	22942644	2372200	12.681204	16.252926	7.8212028	11.184018
13	15095	1014030	22942644	22942644	2339300	12.675807	16.340995	7.7349041	11.062217
14	15096	1013861	22942644	22942644	2325954	12.683916	16.237635	7.6937516	10.926565
15	15097	1007455	22942644	22942644	2302152	12.689707	16.242246	7.6427946	10.903278
16	15098	1005834	22942644	22942644	2288330	12.696167	16.231158	7.6234779	10.901320
17	15099	1005673	22942644	22942644	2285063	12.698093	16.227455	7.6033376	10.900944
18	15100	1001984	22942644	22942644	2275225	12.699111	16.220511	7.5509768	10.877170
19	15101	1002080	22942644	22942644	2274003	12.700120	16.218293	7.4378798	10.876565
20	15102	1001269	22942644	22942644	2265649	12.704357	16.198359	7.3862556	10.878037
21	15103	1001336	22942644	22942644	2259490	12.708477	16.181080	7.3663812	10.871021
22	15104	1000013	22942644	22942644	2249813	12.712857	16.176013	7.2029408	10.870548
23	15105	1001213	22942644	22942644	2248796	12.715335	16.164200	7.2492355	10.870924
24	15106	996959	22942644	22942644	2233434	12.719177	16.186209	7.2022167	10.829785
25	15107	996964	22942644	22942644	2233411	12.719294	16.186184	7.1761239	10.829770
26	15108	993913	22942644	22942644	2222587	12.721977	16.180504	7.1489451	10.827174
27	15109	992761	22942644	22942644	2216864	12.724119	16.177194	7.1266444	10.826681
28	15108	985888	22942644	22942644	2196945	12.727022	16.162948	7.1150837	10.814333
29	15109	975589	22942644	22942644	2161149	12.735667	16.052598	7.0631329	10.637070
30	15110	975395	22942644	22942644	2160606	12.735839	16.052385	6.9119512	10.637074
31	15111	971464	22942644	22942644	2146678	12.739438	16.074478	6.6784480	10.610885
32	15112	970910	22942644	22942644	2144763	12.739998	16.073733	6.5424904	10.610815
33	15113	967097	22942644	22942644	2136784	12.739794	16.071454	6.5032292	10.607582
34	15114	966310	22942644	22942644	2128123	12.744574	16.061178	6.3230105	10.603348
35	15115	961847	22942644	22942644	2106108	12.752993	16.058396	6.3176484	10.599704
36	15116	961309	22942644	22942644	2104057	12.753687	16.048688	6.2876476	10.590050
37	15117	957898	22942644	22942644	2096259	12.754011	16.059598	6.2867251	10.583750
38	15118	957582	22942644	22942644	2093914	12.755245	16.055297	6.0923129	10.582940
39	15119	923856	22942644	22942644	2001303	12.768875	16.059735	6.0866922	10.141778
40	15120	924009	22942644	22942644	2000919	12.769487	16.059013	6.0436971	10.141771
41	15121	923819	22942644	22942644	1998291	12.771181	16.057845	5.9968142	10.141821
42	15122	924158	22942644	22942644	1996201	12.773316	16.053020	5.9694907	10.143759
43	15123	916810	22942644	22942644	1979064	12.774333	16.037046	5.9294218	10.081848
44	15124	916903	22942644	22942644	1978346	12.775098	16.035077	5.8537673	10.081868
45	15125	916196	22942644	22942644	1976415	12.775490	16.032769	5.8250207	10.080255
46	15126	916086	22942644	22942644	1976006	12.775711	16.032595	5.7161322	10.080260
47	15127	916229	22942644	22942644	1975793	12.776187	16.032832	5.6923743	10.080265
48	15128	915890	22942644	22942644	1971912	12.778585	16.031009	5.6546330	10.079315
49	15129	917198	22942644	22942644	1970914	12.781469	16.020317	5.6132733	10.079779
50	15130	918172	22942644	22942644	1970882	12.783119	16.019203	5.6126259	10.079792
51	15131	918078	22942644	22942644	1970272	12.783514	16.016419	5.6026089	10.078155
52	15132	917822	22942644	22942644	1968547	12.784470	16.014032	6.1237640	10.077322
53	15133	904914	22942644	22942644	1940654	12.784720	15.981895	5.5376992	9.9737235
54	15134	904914	22942644	22942644	1939919	12.785362	15.981645	5.5241934	9.9737385
55	15135	904888	22942644	22942644	1938442	12.786515	15.979844	5.4984972	9.9737045
56	15136	904896	22942644	22942644	1937684	12.787187	15.977700	5.4963976	9.9738539
57	15137	904957	22942644	22942644	1935800	12.788783	15.974061	5.4366066	9.9761313
58	15138	904964	22942644	22942644	1935690	12.788971	15.973994	5.5234022	9.9761403
59	15139	904961	22942644	22942644	1935566	12.789154	15.973924	5.4256433	9.9761465
60	15140	904938	22942644	22942644	1935485	12.789273	15.973855	5.3704231	9.9761825
61	15141	899657	22942644	22942644	1919232	12.793091	15.966271	5.2602226	9.9350690
62	15142	900735	22942644	22942644	1916401	12.797043	15.949882	5.2510142	9.9357009
63	15143	900740	22942644	22942644	1916358	12.797179	15.949794	5.1964222	9.9357089
64	15144	900721	22942644	22942644	1915181	12.798130	15.947634	5.1690470	9.9355426
65	15145	900759	22942644	22942644	1914853	12.798533	15.946652	5.1636662	9.9355714
66	15146	900818	22942644	22942644	1914702	12.798837	15.946024	5.1489412	9.9355520
67	15147	899298	22942644	22942644	1909118	12.800709	15.939543	5.0767169	9.9272760
