#
# Log of class-related merge statistics
#
# quorum=   0.7 commonality=   0.2 noise=2.0 nrank=200.0
#
# in-group-sim=mi-sim
# N,words,class-size,self-mi,self-rmi,support,count,logli,entropy,cluster
1	"+ — ” _ ) ["	6.0	4.5555554	8.4212230	14058.0	59888.0	8.5815490	18.846804	-2.043076
2	"+ [ *"	3.0	9.7698511	11.888686	162.0	25202.0	9.8302777	12.463179	-1.247579
3	", ; ""	3.0	4.8019886	10.556920	81917.0	926388.0	4.6302713	17.831649	-0.852945
4	"was is has"	3.0	4.8585658	10.302631	31542.0	443818.0	5.6919197	17.771412	-1.232326
5	"but and as for or than"	6.0	4.1627377	10.525043	42119.0	373048.0	5.9425266	16.216199	-2.014218
6	"? . ,"	3.0	6.8423371	10.794333	49562.0	453301.0	5.6614185	18.674486	-1.138377
7	"? . , !"	2.0	6.7400169	10.905481	51921.0	479216.0	5.5812118	18.557456	-0.317196
8	"#f"	3.0	5.0683103	10.631263	4060.0	122419.0	7.5500604	15.045272	-1.469848
9	"#f"	2.0	4.9200801	10.670787	5919.0	154382.0	7.2153833	15.269581	-0.946342
10	"They There"	2.0	13.338041	10.817289	60.0	3756.0	12.576547	16.326238	-0.998343
11	"He It There She They This"	1.0	4.8563956	10.742742	6591.0	164015.0	7.1280601	15.189881	      0.0
12	"but and for by from upon"	6.0	8.7507065	9.9975293	9795.0	56363.0	8.6690675	19.086013	-2.413097
13	"but and for"	3.0	9.1943275	10.908797	3776.0	188771.0	6.9252507	17.515435	-1.212412
14	"#f"	2.0	5.5612835	9.6495561	1312.0	20312.0	10.141484	13.977348	-0.963170
15	"of in but and for by from upon"	3.0	5.0868968	10.063482	51087.0	610773.0	5.2312516	17.952483	-1.326178
16	"“ ‘ '"	3.0	6.7278752	11.056660	7815.0	194008.0	6.8857717	15.463684	-0.705968
17	"#f"	3.0	8.4281329	11.555898	510.0	74378.0	8.2689400	14.405147	-0.555332
18	"’ ' ” ""	1.0	8.4054192	11.673597	1823.0	85041.0	8.0756574	14.516337	      0.0
19	"far well very good much little"	6.0	7.2524895	9.6673045	6918.0	38686.0	9.2120044	18.224466	-2.543939
20	"A The"	2.0	9.9025336	11.148923	3407.0	27982.0	9.6793169	17.677189	-0.702548
21	"his the their"	3.0	3.6165264	9.7609620	60154.0	732076.0	4.9698944	17.821830	-0.991670
22	"has had have were may might"	6.0	4.3917115	8.7966988	16732.0	86956.0	8.0435304	18.385799	-2.099401
23	"has had"	2.0	12.233121	11.472876	883.0	38482.0	9.2196322	17.501951	-0.901824
24	"be have"	2.0	7.7519554	10.253594	7122.0	114619.0	7.6450416	17.508053	-0.927228
25	"has had have never"	3.0	11.564119	11.455620	2320.0	58458.0	8.6164155	17.621029	-1.223268
26	"“ ‘ ' _ ("	3.0	5.9393829	10.914437	8841.0	217283.0	6.7223125	15.437245	-0.572214
27	": ###LEFT-WALL### ”"	3.0	5.1277965	11.491616	25967.0	232063.0	6.6273713	15.027208	-0.411424
28	": ] ("	3.0	12.139368	10.916554	835.0	6219.0	11.849061	17.848588	-1.264734
29	"of in but and for by from upon into through"	3.0	5.1179547	10.475191	50933.0	638371.0	5.1674927	17.719800	-0.318092
30	"+ —"	2.0	14.999988	11.880388	135.0	10675.0	11.069580	17.036652	-0.911534
31	"Mr A No"	1.0	4.9340267	9.7642183	1737.0	23988.0	9.9015031	13.673195	      0.0
32	"must would may"	3.0	7.2853121	10.100015	5360.0	77990.0	8.2005268	17.454915	-1.387668
33	"would was is has has had have were may might"	3.0	4.9965080	11.365694	44934.0	539326.0	5.4107303	17.417002	-0.749837
34	"#f"	3.0	6.7050232	10.437654	8670.0	140236.0	7.3540311	17.083951	-1.414989
35	"might should must would may could had was will can"	5.0	6.5728438	10.617306	12149.0	190611.0	6.9112565	16.856986	-2.144601
36	"was am know will see could"	6.0	6.5518385	9.2663293	3495.0	18832.0	10.250630	17.645753	-2.146402
37	"will would was is has has had have were may might"	2.0	5.0323030	11.395930	44819.0	550282.0	5.3817167	17.377420	-0.141749
